<Amadeo>21:12:40,42	-0,250	-0,602	-0,561	-0,639	-0,751	0,089	0,076	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,43	-0,250	-0,602	-0,561	-0,639	-0,751	0,087	0,074	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,44	-0,250	-0,602	-0,561	-0,639	-0,751	0,085	0,073	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,45	-0,250	-0,602	-0,561	-0,639	-0,751	0,083	0,071	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,46	-0,250	-0,602	-0,561	-0,639	-0,751	0,082	0,070	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,47	-0,250	-0,602	-0,561	-0,639	-0,751	0,080	0,069	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,48	-0,250	-0,602	-0,561	-0,639	-0,751	0,078	0,067	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,49	-0,250	-0,602	-0,561	-0,639	-0,751	0,077	0,066	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,51	-0,250	-0,602	-0,561	-0,639	-0,751	0,075	0,065	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,52	-0,250	-0,602	-0,561	-0,639	-0,751	0,074	0,063	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,53	-0,250	-0,602	-0,561	-0,639	-0,751	0,072	0,062	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,54	-0,250	-0,602	-0,561	-0,639	-0,751	0,071	0,061	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,55	-0,250	-0,602	-0,561	-0,639	-0,751	0,070	0,060	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,56	-0,250	-0,602	-0,561	-0,639	-0,751	0,068	0,058	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,57	-0,250	-0,602	-0,561	-0,639	-0,751	0,067	0,057	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,58	-0,250	-0,602	-0,561	-0,639	-0,751	0,065	0,056	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,59	-0,250	-0,602	-0,561	-0,639	-0,751	0,064	0,055	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,60	-0,250	-0,602	-0,561	-0,639	-0,751	0,063	0,054	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,61	-0,250	-0,602	-0,561	-0,639	-0,751	0,062	0,053	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,62	-0,250	-0,602	-0,561	-0,639	-0,751	0,060	0,052	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,64	-0,250	-0,602	-0,561	-0,639	-0,751	0,059	0,051	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,65	-0,250	-0,602	-0,561	-0,639	-0,751	0,058	0,050	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,66	-0,250	-0,602	-0,561	-0,639	-0,751	0,057	0,049	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,67	-0,250	-0,602	-0,561	-0,639	-0,751	0,056	0,048	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,68	-0,250	-0,602	-0,561	-0,639	-0,751	0,055	0,047	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,69	-0,250	-0,602	-0,561	-0,639	-0,751	0,053	0,046	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,70	-0,250	-0,602	-0,561	-0,639	-0,751	0,052	0,045	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,71	-0,250	-0,602	-0,561	-0,639	-0,751	0,051	0,044	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,72	-0,250	-0,602	-0,561	-0,639	-0,751	0,050	0,043	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,73	-0,250	-0,602	-0,561	-0,639	-0,751	0,049	0,042	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,74	-0,250	-0,602	-0,561	-0,639	-0,751	0,048	0,041	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,75	-0,250	-0,602	-0,561	-0,639	-0,751	0,047	0,041	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,76	-0,250	-0,602	-0,561	-0,639	-0,751	0,046	0,040	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,78	-0,250	-0,602	-0,561	-0,639	-0,751	0,045	0,039	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,79	-0,250	-0,602	-0,561	-0,639	-0,751	0,045	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,80	-0,250	-0,602	-0,561	-0,639	-0,751	0,095	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,81	-0,250	-0,602	-0,561	-0,639	-0,751	0,145	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,82	-0,250	-0,602	-0,561	-0,639	-0,751	0,195	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,83	-0,250	-0,602	-0,561	-0,639	-0,751	0,245	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,84	-0,250	-0,602	-0,561	-0,639	-0,751	0,295	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,85	-0,250	-0,602	-0,561	-0,639	-0,751	0,345	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,86	-0,250	-0,602	-0,561	-0,639	-0,751	0,395	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,87	-0,250	-0,602	-0,561	-0,639	-0,751	0,445	0,038	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,88	-0,250	-0,602	-0,561	-0,639	-0,751	0,436	0,037	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,89	-0,250	-0,602	-0,561	-0,639	-0,751	0,427	0,037	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,90	-0,250	-0,602	-0,561	-0,639	-0,751	0,418	0,036	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,91	-0,250	-0,602	-0,561	-0,639	-0,751	0,410	0,035	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,93	-0,250	-0,602	-0,561	-0,639	-0,751	0,402	0,035	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,94	-0,250	-0,602	-0,561	-0,639	-0,751	0,394	0,034	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,95	-0,250	-0,602	-0,561	-0,639	-0,751	0,386	0,033	0,000	0,000	0,000</Amadeo>

